GEOID,avg_tmax_jun,avg_tmax_jul,avg_tmax_aug,avg_tmax_sep,avg_tmax_oct,avg_rhum_jun,avg_rhum_jul,avg_rhum_aug,avg_rhum_sep,avg_rhum_oct,avg_smoke_pm_jun,avg_smoke_pm_jul,avg_smoke_pm_aug,avg_smoke_pm_sep,avg_smoke_pm_oct,avg_wnd_jun,avg_wnd_jul,avg_wnd_aug,avg_wnd_sep,avg_wnd_oct,POPULATION_2020,POP20_SQMI,EP_POV150,EP_UNEMP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_LIMENG,EP_MINRTY,RPL_THEMES,E_NOINT
06061023800,25.636668078104655,27.911289399670018,29.920968824817287,30.843334770202638,27.80160983916252,82.50000025431315,90.15483831590221,88.40322605256111,91.47333348592123,84.9741934499433,0.07578451782745906,0.7946927596488426,21.571187448750063,33.14601369238948,9.539743252311782,4.174166702597913,3.9695310909329984,3.3152155191504926,2.6413579643185368,2.2773071383297623,3211,1049.3,14.7,5.3,1.0,85.9,0.6,1.2,16.7,0.2989,361
06061023900,26.500002161661783,28.94999928628245,30.879029673914754,31.816663297017417,28.83709575283912,80.4400006612142,87.70322565878591,87.21935419882497,88.38333282470703,82.44193575459141,0.055455040931701664,0.4825660278720242,23.3101404751501,36.15527528127033,10.688214490490573,4.154540011849798,3.9504869797282636,3.3018174279604575,2.620585209062865,2.2597797927368877,3129,1943.5,13.7,2.6,4.1,14.1,27.5,2.9,32.6,0.192,61
06063000100,26.500002161661783,28.94999928628245,30.879029673914754,31.816663297017417,28.83709575283912,80.4400006612142,87.70322565878591,87.21935419882497,88.38333282470703,82.44193575459141,0.0,1.7990482808987303,66.30037247344063,90.96205211640962,7.33527766281049,4.157481074015018,3.9541164227549093,3.3045795812056076,2.6235067366229723,2.2628723260144605,5271,92.2,15.5,4.4,3.1,16.2,17.6,0.0,22.9,0.3864,591
06063000201,26.500002161661783,28.94999928628245,30.879029673914754,31.816663297017417,28.83709575283912,80.4400006612142,87.70322565878591,87.21935419882497,88.38333282470703,82.44193575459141,0.020533549114156727,1.7699363578570275,25.60719172790932,57.33138905955299,5.0646618332639415,4.160189385901709,3.9558553222315807,3.3055520501865603,2.6266690212500685,2.2647689825406103,1830,14.0,24.5,11.6,1.3,40.4,18.5,0.3,5.9,0.3939,100
06063000202,27.079998842875163,29.417741221766317,31.12419214556294,32.10666675567627,29.07580621780888,80.13999989827474,86.24516050277218,86.95161290322581,87.73999989827475,81.06774200931672,0.00103573652431158,2.3389805066969753,47.99793370283262,78.86527363148356,8.356319121314472,4.149520841580245,3.947385666289947,3.3001313569791924,2.614696865400738,2.256336235794466,1248,2.1,8.7,7.1,1.5,32.8,12.7,0.0,5.4,0.2076,258
06063000300,27.079998842875163,29.417741221766317,31.12419214556294,32.10666675567627,29.07580621780888,80.13999989827474,86.24516050277218,86.95161290322581,87.73999989827475,81.06774200931672,0.021294912847316372,1.7387741789947324,24.699198837824767,49.813528862324276,4.074384678812842,4.156138505340062,3.9536436202575183,3.3044707917925384,2.6218818357833538,2.262169021830766,4897,7.4,24.7,6.4,4.8,22.7,24.5,0.7,20.9,0.5622,764
06063000400,26.500002161661783,28.94999928628245,30.879029673914754,31.816663297017417,28.83709575283912,80.4400006612142,87.70322565878591,87.21935419882497,88.38333282470703,82.44193575459141,0.0,4.0316182331384445,29.445078832212545,58.40383063861317,7.67936379411101,4.146196156027022,3.943215245776368,3.2969598436329433,2.6112974766100963,2.2527848897545852,2564,3.6,26.7,11.3,4.2,31.8,12.9,5.8,22.6,0.5184,461
06063000501,27.079998842875163,29.417741221766317,31.12419214556294,32.10666675567627,29.07580621780888,80.13999989827474,86.24516050277218,86.95161290322581,87.73999989827475,81.06774200931672,0.0,2.313813004557802,20.548102849622307,43.41281615788089,6.391947305214236,4.141486367681242,3.9396344358584074,3.2947280852742544,2.6059108765215973,2.2491471268134284,2200,17.2,16.4,1.3,2.1,34.4,10.5,1.0,11.2,0.3688,173
06063000502,27.339998499552408,30.06290534234816,31.00161281708748,31.629998461405435,28.059678169988818,81.71666679382324,87.79677360288558,91.28709706952495,88.42666676839193,79.13225801529423,0.0,3.277402320959221,21.741123928419302,45.57220492746741,7.606101784571855,4.131421746654921,3.9303099373715376,3.2883500006820827,2.5946931020829926,2.240352764854121,1780,5.2,13.1,10.2,1.9,48.8,9.2,1.5,13.0,0.3017,91
06065030101,27.339998499552408,30.06290534234816,31.00161281708748,31.629998461405435,28.059678169988818,81.71666679382324,87.79677360288558,91.28709706952495,88.42666676839193,79.13225801529423,0.08468118707338973,0.056119426604240324,2.521547780882927,11.986137974262233,6.202115397299486,4.1296802195571205,3.9293675544710767,3.2878901908247182,2.592637371326126,2.239238528528542,1243,6542.1,29.8,7.9,14.1,3.3,24.6,14.4,91.4,0.5663,67
06065030103,26.500002161661783,28.94999928628245,30.879029673914754,31.816663297017417,28.83709575283912,80.4400006612142,87.70322565878591,87.21935419882497,88.38333282470703,82.44193575459141,0.08342663859454981,0.055857127676906065,2.410323099268883,11.824661906551986,6.344047965983513,4.138847851576504,3.9364949391571007,3.2923820882461015,2.603137018012743,2.2464248627607635,2091,5361.5,31.2,8.6,4.3,9.9,25.7,13.2,82.1,0.8895,384
06065030104,27.339998499552408,30.06290534234816,31.00161281708748,31.629998461405435,28.059678169988818,81.71666679382324,87.79677360288558,91.28709706952495,88.42666676839193,79.13225801529423,0.08468118707338973,0.056119426604240324,2.521547780882927,11.986137974262233,6.202115397299486,4.136161504569051,3.934380366910089,3.2910420511267167,2.600057846091843,2.2443030460369315,7253,5453.4,16.0,7.2,11.6,6.9,26.8,7.4,84.2,0.6236,513
06065030200,26.86333325703939,29.033871435349987,31.03064690866778,32.07333443959554,28.99193505317934,82.45999946594239,88.48064471829322,88.66129007647115,90.69666595458985,83.11935486332062,0.07473311196002541,0.05403949946289219,1.6395798810217077,10.705696382975418,7.327584741941357,4.157725257272242,3.9595970764475514,3.3097117710224864,2.6235157383944974,2.2663323896006693,4944,2267.9,11.0,4.7,8.1,10.9,18.1,2.5,52.2,0.4546,133
06065030300,20.75666642189026,26.367741430959395,27.127418948758034,23.940000788370767,19.280645708883963,74.55666688283284,55.65322586797899,58.86129040871897,53.40500030517578,51.369354340337935,0.07478371497367421,0.053915198559400294,1.6267248746147687,10.672591952073493,7.3345499882942145,2.246373077056184,2.767119830979181,2.3680986710003293,0.5376661430438485,1.5481585331904593,4440,4625.0,35.1,7.3,10.0,11.2,16.3,6.8,61.9,0.7583,359
06065030400,18.971668354670207,24.532257756879254,25.129032934865645,22.113332494099936,17.614514904637492,69.25333302815756,49.472580386746316,56.66129032258065,51.15666700998942,48.55645148984848,0.08819318479828019,0.05012778391701115,1.9681747980171342,10.462614542315272,6.437592290508244,2.246724117304639,2.762681100055318,2.3650672634989682,0.5351154033810186,1.5435554356119792,6978,6583.0,36.6,10.0,16.7,10.1,29.1,19.0,90.3,0.9633,614
06065030501,19.706666421890258,25.25322618792134,25.39516245934271,22.063332494099935,17.598387841255434,72.23666699727376,52.50645176056893,63.89032240836851,53.789999643961586,49.76451572295158,0.09356748749976887,0.04967094597007329,2.2221569231476095,10.640737615973563,5.977299219676721,2.2477428045095014,2.7559706956948404,2.360774443110803,0.531880811833487,1.5362349892913294,4888,6695.9,27.4,8.4,15.8,9.0,21.8,8.9,87.8,0.9152,302
06065030502,20.074998331069946,25.543549260785504,25.66129050716277,22.478332392374675,17.964515593744093,74.3133331934611,54.70967741935484,63.041935213150516,55.83166707356771,52.53064543201077,0.08658777608039406,0.05461693703087232,2.4403355218237306,11.658227350324747,6.164985957684414,2.236478897889748,2.755855845073639,2.3604141397781446,0.5299929773473888,1.5402109030383304,2120,2826.7,32.7,16.6,27.7,4.9,26.7,14.0,93.2,0.9622,118
06065030503,24.091723918914795,29.067686327042118,30.06238402089765,27.340497779846192,23.405988416364117,53.81819921544685,40.69677420443944,43.86952170293155,37.64379309877125,34.475899136592425,0.09277370627744119,0.05234222344085928,2.4790015703838764,11.275758892990536,5.79826675678467,2.4425226306915673,2.837737925319667,2.4259341701073804,0.6113266926484835,1.553016692454113,3747,17031.8,51.6,14.3,18.2,2.8,34.6,18.6,95.0,0.9575,577
06065030602,30.646664810180663,34.033869158837106,34.51128898128386,31.77999947865804,27.130643721549742,49.81666641235351,44.65806462687831,47.277418997979936,46.38666706085205,41.29032230377197,0.09369602799415601,0.04853394339161547,2.1032043705063477,10.364814845720927,6.073233512140087,2.8182645491247937,3.1926266451906566,2.6904922699525344,0.8015566196108834,1.9241389070052919,3334,2625.2,11.1,8.7,3.6,26.6,19.0,0.3,34.1,0.2348,173
06065030603,30.646664810180663,34.033869158837106,34.51128898128386,31.77999947865804,27.130643721549742,49.81666641235351,44.65806462687831,47.277418997979936,46.38666706085205,41.29032230377197,0.09369602799415601,0.04853394339161548,2.1032043705063477,10.364814845720927,6.073233512140087,2.819685084205842,3.19344204981024,2.691370182471959,0.8034831755338886,1.9246850526003572,3181,2305.1,11.5,4.2,2.7,23.2,18.7,2.6,32.9,0.1644,23
06065030604,30.389998118082683,34.4564529542,35.23064465676585,35.2366636912028,30.124194175966323,87.7233336130778,83.50645176056892,84.63548451085245,73.83666636149088,64.94193563153667,0.09369602799415601,0.04853394339161548,2.1032043705063477,10.364814845720927,6.073233512140086,4.010741460889676,3.848592486939884,3.2410010200773223,2.4556865888500603,2.1513598873090194,2848,1167.2,3.8,4.9,5.9,24.2,20.7,2.2,53.4,0.212,172
06065030605,30.389998118082683,34.4564529542,35.23064465676585,35.2366636912028,30.124194175966323,87.7233336130778,83.50645176056892,84.63548451085245,73.83666636149088,64.94193563153667,0.09369602799415601,0.04853394339161548,2.1032043705063477,10.364814845720927,6.073233512140087,4.017401126730602,3.8532236938155218,3.243627887862357,2.4638952401240615,2.156536059716788,2630,906.9,4.4,5.9,4.5,31.0,18.1,2.3,49.6,0.2298,99
06065030700,30.646664810180663,34.033869158837106,34.51128898128386,31.77999947865804,27.130643721549742,49.81666641235351,44.65806462687831,47.277418997979936,46.38666706085205,41.29032230377197,0.07903994428522068,0.052672503616204625,1.7298890772980668,10.5940331813459,7.0536666317969745,2.815449474529896,3.188798595845452,2.688287149490372,0.8025011947419374,1.9205256676695794,5842,6149.5,23.1,6.4,12.6,12.3,23.7,7.1,60.3,0.6573,219
06065030800,31.263332494099934,34.49838546014601,34.92419175178774,32.13499927520752,27.71612924145114,53.80666675567627,49.55806482991865,53.27580636547458,50.563333161671956,42.774193594532626,0.07444072182086799,0.0539712243067396,1.612739085737691,10.665964137758573,7.361336137394314,2.845194289410013,3.219611410057228,2.7097869510468837,0.8150985881158164,1.9475164510094014,7501,4361.0,19.3,10.3,7.0,11.1,23.7,4.0,60.7,0.645,569
06065030900,30.886667251586914,34.16612840467884,34.743548362485825,31.98333199818929,27.4693543834071,53.09000040690104,49.40322586797899,52.238709972750755,50.21666666666667,42.693548387096776,0.06755225729824255,0.027451388556789483,1.823541396441186,10.980043775212815,7.213726886060754,2.828696018136315,3.200666658856069,2.6973565115526377,0.8111241151489845,1.930480990185851,3256,1356.7,21.6,7.2,11.3,13.7,22.2,12.6,80.7,0.7404,80
06065031001,31.82222270965576,34.961827555010395,35.10376321115801,32.11444282531738,27.703765069284746,58.8777774810791,57.417204354399,59.851612911429456,57.19444469875759,49.25053781078708,0.08606664204935524,0.050688316540422065,1.9088709791621103,10.484136977256078,6.583608780969033,2.8454087279844322,3.212058708618943,2.7078660810045703,0.8279194838051922,1.938897157344632,5893,7653.2,18.0,2.5,5.2,15.9,18.9,2.0,53.8,0.4378,241
06065031002,32.22333501180013,35.44032373735982,35.42741578625095,32.243331591288246,27.820967889601185,60.19666659037272,60.41935483870968,63.987096601916896,61.16333376566569,52.483870721632435,0.07529702139507768,0.05372942387570111,1.6345504872668275,10.652571776804942,7.304053136043044,3.16375599093265,3.464460222293971,2.9380874161131145,1.0463074252725892,2.0987538615446457,4655,9904.3,32.1,7.0,15.0,7.5,27.7,17.9,82.5,0.7661,714
06065031100,32.22666498819987,35.333870057136785,35.361288624425086,32.31999937693278,27.904836531608336,60.06666660308838,63.288709332866055,66.55806412235383,64.11333332061767,53.49838701371224,0.09298447695412702,0.04873486997544997,2.085079959482472,10.375943367387885,6.12083341807849,3.167036416903837,3.4654362670264676,2.93978235134218,1.050777296545611,2.0994499148765744,5047,4506.3,21.8,5.6,5.9,12.4,28.6,7.8,58.1,0.7923,622
06065031200,32.43333155314128,35.543546984272616,35.530642970915764,32.439999961853026,28.024193179222845,59.8733331044515,63.87096774193548,67.83548355102539,65.88666661580403,54.33548398171702,0.09369602799415601,0.04853394339161547,2.1032043705063477,10.364814845720927,6.073233512140087,3.1720491156669843,3.4692763649235534,2.943046222425021,1.054583511870065,2.102853400416776,7018,4710.1,15.8,5.3,8.1,10.1,25.5,5.9,61.2,0.3972,340
06065031300,32.43333155314128,35.543546984272616,35.530642970915764,32.439999961853026,28.024193179222845,59.8733331044515,63.87096774193548,67.83548355102539,65.88666661580403,54.33548398171702,0.09369602799415601,0.04853394339161548,2.1032043705063477,10.364814845720927,6.073233512140087,3.1805382446574395,3.4787410877098246,2.9494380984802535,1.0575092667011334,2.1115931796045353,2698,3031.5,32.0,6.0,14.0,7.8,29.0,23.4,95.7,0.7941,158
06065031401,32.43333155314128,35.543546984272616,35.530642970915764,32.439999961853026,28.024193179222845,59.8733331044515,63.87096774193548,67.83548355102539,65.88666661580403,54.33548398171702,0.09369602799415601,0.04853394339161548,2.1032043705063477,10.364814845720927,6.073233512140087,3.1794076343062594,3.479047397806153,2.949039367936523,1.0552613407612237,2.1119952290326394,6985,8028.7,28.9,8.4,5.3,13.2,28.1,11.5,72.4,0.8118,264
06065031402,32.67000045776367,35.61128708624071,35.66612822009671,32.636667315165205,28.295159739832723,59.39000002543131,63.68709662652785,68.33225828601468,66.54333356221517,54.48064557967648,0.09135801608815039,0.04919414725445993,2.0436512444769974,10.401380903094033,6.229637115744133,3.1859334951177094,3.486171657261436,2.9539177531295877,1.0579304086316617,2.1185725309604093,6980,8023.0,22.7,5.8,5.8,12.1,25.8,3.4,63.0,0.7538,579
06065031501,32.67000045776367,35.61128708624071,35.66612822009671,32.636667315165205,28.295159739832723,59.39000002543131,63.68709662652785,68.33225828601468,66.54333356221517,54.48064557967648,0.10309292008802244,0.05123632092895047,2.0216607697627245,11.191516796313426,6.210443826823536,3.1889008424461287,3.4886638216088044,2.9559216356863898,1.060013616731715,2.1208192071603276,5954,5895.0,15.8,6.3,6.3,11.4,14.9,5.1,60.5,0.6869,319
06065031503,30.166668510437013,34.31128778765279,35.00161220181373,34.8499979019165,29.70161038060342,87.92333323160807,84.42258084204889,86.15161317394626,76.56000022888183,67.3064519205401,0.0802129651409975,0.024501827907257724,2.0222937115985578,11.24759828118696,6.682567335238641,4.0188117080811985,3.855556276314843,3.245455104081618,2.4660243343538077,2.1583958754016397,4339,8186.8,22.5,6.9,3.4,14.0,23.9,6.9,63.6,0.4193,319
06065031504,30.166668510437013,34.31128778765279,35.00161220181373,34.8499979019165,29.70161038060342,87.92333323160807,84.42258084204889,86.15161317394626,76.56000022888183,67.3064519205401,0.0604900607983452,0.00020100144161686772,2.040497576201228,11.302492009925656,7.061075980878805,4.023564829802419,3.862446738638392,3.2507015154091508,2.47294923027727,2.164108491944123,4280,9304.3,24.8,4.7,9.7,10.8,24.6,10.2,70.7,0.8037,550
06065031601,32.67000045776367,35.61128708624071,35.66612822009671,32.636667315165205,28.295159739832723,59.39000002543131,63.68709662652785,68.33225828601468,66.54333356221517,54.48064557967648,0.103684099515279,0.05140633352341193,2.0165306800796134,11.243526458740234,6.219076033561463,3.191166446593156,3.4900447361669578,2.957300479287637,1.062171844193381,2.122012381617774,4467,5956.0,51.1,5.1,16.1,9.8,34.0,12.4,74.4,0.8576,915
06065031602,32.67000045776367,35.61128708624071,35.66612822009671,32.636667315165205,28.295159739832723,59.39000002543131,63.68709662652785,68.33225828601468,66.54333356221517,54.48064557967648,0.0969512082990188,0.04340299888396861,2.0205111767864183,11.253076959740335,6.349989782671762,3.185503358405166,3.4837352893832105,2.953025587834338,1.0599699695261273,2.116170306168222,5377,7907.4,23.1,5.5,14.5,13.3,27.8,9.1,84.7,0.8951,281
06065031701,32.43333155314128,35.543546984272616,35.530642970915764,32.439999961853026,28.024193179222845,59.8733331044515,63.87096774193548,67.83548355102539,65.88666661580403,54.33548398171702,0.09865822038742623,0.0499609808765155,2.0601438531259273,10.801369196856808,6.145689806519038,3.1795043130953897,3.4808606369350064,2.9496045098056,1.0533119574137177,2.1137966612890384,2966,476.1,28.4,7.0,19.7,19.6,21.0,20.4,78.4,0.8373,768
06065031702,32.60333073933919,35.51128990419449,35.569350088796305,32.553334108988444,28.359678822178996,57.886666488647464,63.00645114529517,67.70322602795017,65.91333300272623,53.45806481761317,0.103684099515279,0.05140633352341193,2.0165306800796134,11.243526458740234,6.219076033561463,3.1956182186503908,3.4956277503260944,2.9608461794687737,1.0633269693419873,2.1272353358105156,2341,1427.4,17.6,2.5,8.7,13.1,25.1,5.7,58.9,0.4968,88
06065031703,32.67000045776367,35.61128708624071,35.66612822009671,32.636667315165205,28.295159739832723,59.39000002543131,63.68709662652785,68.33225828601468,66.54333356221517,54.48064557967648,0.103684099515279,0.05140633352341193,2.0165306800796134,11.243526458740234,6.219076033561463,3.1889520420244364,3.4904049635920513,2.956448526434071,1.058192333564725,2.122556319402071,3711,4265.5,14.6,4.9,10.3,11.8,22.0,10.1,71.1,0.6612,183
06065031704,32.60333073933919,35.51128990419449,35.569350088796305,32.553334108988444,28.359678822178996,57.886666488647464,63.00645114529517,67.70322602795017,65.91333300272623,53.45806481761317,0.10168042175358123,0.050830111755493165,2.0339180351526176,11.067250696774686,6.189818992673846,3.1944601782957247,3.495637978763872,2.960348548443561,1.0614716036359657,2.1273410520526874,5540,5485.1,18.3,1.4,9.1,12.8,22.0,9.3,73.4,0.5163,589
06065040101,32.60333073933919,35.51128990419449,35.569350088796305,32.553334108988444,28.359678822178996,57.886666488647464,63.00645114529517,67.70322602795017,65.91333300272623,53.45806481761317,0.07687806049968897,0.05448796176676524,1.8297448865408197,10.981778066120885,7.084917311336354,3.2004095253801186,3.50269475786213,2.96497394426591,1.06363568126037,2.133923702617504,4304,855.7,25.0,9.1,12.1,7.2,31.1,19.4,88.7,0.7428,250
06065040102,32.93333257039388,36.14354705810547,36.098388056601245,32.80333194732666,28.379032873338268,59.87666664123535,63.04516121648973,67.74516087193643,66.60999972025553,55.22580651314028,0.05788314387060307,0.06400757629475098,1.8991169337025098,10.964822624733717,6.787813997127374,3.18649711864517,3.4902129782283873,2.955329746678629,1.0543937625233264,2.1225605445948443,5788,1515.2,15.2,3.5,14.8,8.8,25.5,8.0,79.6,0.6001,338
06065040201,32.929996999104816,35.92096759426978,35.956449816303866,32.75999902089437,28.49838705985777,58.64000015258789,62.483870475522934,67.6000009352161,66.36666628519694,54.15161311241888,0.07442618807156884,0.053975328322379675,1.6123688865092491,10.666191442807515,7.362308386833433,3.1904626902205986,3.497478929246876,2.9591462353625975,1.0531359926398725,2.129492803853145,6421,1945.8,18.1,4.8,15.1,5.9,28.7,11.2,87.9,0.6478,432
06065040202,32.929996999104816,35.92096759426978,35.956449816303866,32.75999902089437,28.49838705985777,58.64000015258789,62.483870475522934,67.6000009352161,66.36666628519694,54.15161311241888,0.07442618807156884,0.05397532832237967,1.6123688865092491,10.666191442807515,7.362308386833433,3.197871512869513,3.5038584646790385,2.964209768922573,1.0585097963649928,2.135289535687913,3129,5215.0,31.1,7.8,7.8,11.9,27.8,11.4,72.6,0.7946,129
06065040203,32.929996999104816,35.92096759426978,35.956449816303866,32.75999902089437,28.49838705985777,58.64000015258789,62.483870475522934,67.6000009352161,66.36666628519694,54.15161311241888,0.07442618807156884,0.053975328322379675,1.6123688865092491,10.666191442807515,7.362308386833433,3.199718559612654,3.504637151604325,2.9652378173738976,1.0606364923120442,2.135923509496406,3788,10522.2,51.5,16.2,15.0,6.6,34.1,17.6,92.3,0.9789,286
06065040204,32.77333399454753,35.62741907181278,35.65967522898028,32.6933313369751,28.4629030535298,57.4733331044515,61.92258096510364,67.28387155840474,66.0966667175293,53.88709680495724,0.07442618807156884,0.053975328322379675,1.6123688865092491,10.666191442807515,7.362308386833433,3.2035755837637665,3.5138222649445203,2.9695729297953477,1.0579359107143935,2.1448125064017822,3742,7060.4,38.0,9.4,13.7,7.9,34.5,19.8,93.2,0.9664,337
06065040302,32.77333399454753,35.62741907181278,35.65967522898028,32.6933313369751,28.4629030535298,57.4733331044515,61.92258096510364,67.28387155840474,66.0966667175293,53.88709680495724,0.07442618807156884,0.05397532832237968,1.6123688865092491,10.666191442807515,7.362308386833433,3.2034721068446097,3.512309417023166,2.9690909893468898,1.0591567207698207,2.1433068706101537,7522,3388.3,7.8,9.5,7.1,15.4,20.3,6.3,74.7,0.4677,97
06065040303,32.929996999104816,35.92096759426978,35.956449816303866,32.75999902089437,28.49838705985777,58.64000015258789,62.483870475522934,67.6000009352161,66.36666628519694,54.15161311241888,0.07109251840418764,0.05599697562954146,1.670152886569719,10.726370071409828,7.246539215344914,3.1958893038913314,3.5037847198312937,2.963325794741076,1.0554569748316918,2.1353678595838743,4072,3450.8,22.7,11.8,19.3,8.6,22.1,14.2,84.1,0.6846,68
06065040304,30.166668510437013,34.31128778765279,35.00161220181373,34.8499979019165,29.70161038060342,87.92333323160807,84.42258084204889,86.15161317394626,76.56000022888183,67.3064519205401,0.07442618807156884,0.053975328322379675,1.6123688865092491,10.666191442807515,7.3623083868334325,4.0275474598021725,3.8656604623432176,3.252691700407043,2.4779340418094704,2.1674521367550805,4099,8037.3,53.2,14.9,12.1,10.5,30.9,21.7,87.8,0.9928,551
06065040305,30.166668510437013,34.31128778765279,35.00161220181373,34.8499979019165,29.70161038060342,87.92333323160807,84.42258084204889,86.15161317394626,76.56000022888183,67.3064519205401,0.07442618807156884,0.053975328322379675,1.6123688865092491,10.666191442807515,7.362308386833433,4.0307059706884445,3.8674490902306986,3.2535614699596067,2.4816145768663573,2.1696659881433384,3498,4427.8,52.6,5.2,22.4,10.3,31.0,6.9,90.1,0.8429,81
06065040402,32.77333399454753,35.62741907181278,35.65967522898028,32.6933313369751,28.4629030535298,57.4733331044515,61.92258096510364,67.28387155840474,66.0966667175293,53.88709680495724,0.06043796936670933,0.0,2.0420978655738207,11.304870418707528,7.059950013314528,3.199815331688313,3.5087257797686013,2.9664618589033536,1.0568511750820095,2.140003015845583,4243,2256.9,38.5,8.2,17.6,9.6,30.8,11.2,83.9,0.8088,315
06065040403,32.929996999104816,35.92096759426978,35.956449816303866,32.75999902089437,28.49838705985777,58.64000015258789,62.483870475522934,67.6000009352161,66.36666628519694,54.15161311241888,0.060096562916196826,0.01774535566308673,1.8681968320144064,11.193261056565593,7.548983405060803,3.193808823828171,3.4973916659497535,2.9605748379782892,1.0586045643167243,2.129147305091785,5646,2880.6,12.8,7.3,12.2,11.6,26.0,10.4,78.0,0.582,84
06065040404,32.929996999104816,35.92096759426978,35.956449816303866,32.75999902089437,28.49838705985777,58.64000015258789,62.483870475522934,67.6000009352161,66.36666628519694,54.15161311241888,0.06454886618140364,0.015862420366323467,1.9158079119713167,11.11717365595049,7.148807937316189,3.194301557854381,3.4993911610313235,2.9613669769803552,1.0573372037845257,2.1311054524637902,3313,3155.2,21.4,4.8,12.6,9.0,20.2,14.4,73.8,0.3181,126
06065040405,32.69333318074544,35.982258704400834,35.92741578625095,32.650000445048015,28.101612337173954,60.38999977111816,62.76129015030399,66.88064538278887,64.91999969482421,54.98387099850562,0.06815811871565995,0.02978918221107417,1.8049288615749022,10.952381142980803,7.226822711670383,3.1694058665236597,3.4749980829038267,2.9435439747603986,1.04300532587485,2.1087545341929586,5386,2352.0,11.7,5.3,4.8,12.2,25.7,6.7,64.7,0.5954,251
06065040501,32.84333114624023,36.11129096246535,36.027418936452555,32.69333337148031,28.214517531856412,61.0199998219808,60.29354870703913,63.89032277753276,61.62999979654948,52.706451754416186,0.054773644251489596,0.06230463424719672,1.876131824427216,11.036711248716646,7.0708724480674725,3.175883928660166,3.482272560452867,2.948438670706706,1.045545507652547,2.115475531638698,7196,3652.8,21.7,5.5,15.7,10.9,24.2,16.6,84.1,0.7498,712
06065040502,32.69333318074544,35.982258704400834,35.92741578625095,32.650000445048015,28.101612337173954,60.38999977111816,62.76129015030399,66.88064538278887,64.91999969482421,54.98387099850562,0.05040482201398725,0.06591039913530866,1.9270226292162884,11.108051140355856,7.011723747658777,3.173973403667872,3.4783135905738516,2.946476134839625,1.0469229949929186,2.111697427461661,5995,1727.7,28.5,8.2,15.6,6.8,32.8,15.7,86.5,0.9256,562
06065040503,32.69333318074544,35.982258704400834,35.92741578625095,32.650000445048015,28.101612337173954,60.38999977111816,62.76129015030399,66.88064538278887,64.91999969482421,54.98387099850562,0.059402529398600336,0.05381928336235774,1.51467935789016,10.96637419462204,8.543122691492881,3.168472821515488,3.472376262979727,2.942391256697479,1.0445960084433872,2.106232650871242,3874,2548.7,16.8,9.3,9.3,28.4,12.3,10.7,71.3,0.7765,760
06065040603,32.84333114624023,36.11129096246535,36.027418936452555,32.69333337148031,28.214517531856412,61.0199998219808,60.29354870703913,63.89032277753276,61.62999979654948,52.706451754416186,0.06032685266771827,0.005775536287450683,1.985498733450657,11.268545200249896,7.2191144816650255,3.169765154791413,3.4791741004702077,2.9448860850758454,1.0385580008433428,2.1128380421779935,2346,1891.9,9.5,5.7,10.4,6.5,30.6,13.9,87.4,0.537,295
06065040604,32.519999440511064,35.6758051226216,35.75644942252867,32.716665204366045,28.498388105823146,59.5533332824707,56.38064513667937,60.13225801529423,57.67333304087321,49.49354830095845,0.059413847534098986,0.05323099822724958,1.5204444377772741,10.970074212245445,8.526910501644565,3.1677504909413017,3.4767713595486622,2.943324373215265,1.0379063351961997,2.1106100058240926,5670,3883.6,11.3,3.6,16.4,14.4,21.0,8.3,65.3,0.4803,315
06065040605,32.93333257039388,36.14354705810547,36.098388056601245,32.80333194732666,28.379032873338268,59.87666664123535,63.04516121648973,67.74516087193643,66.60999972025553,55.22580651314028,0.05940252939860033,0.05381928336235774,1.51467935789016,10.96637419462204,8.543122691492881,3.1798345330423916,3.485586309260857,2.9511060063283288,1.0484560917077501,2.118468855002839,3410,3965.1,37.4,8.6,9.5,4.7,29.9,16.1,88.8,0.7117,321
06065040606,32.93333257039388,36.14354705810547,36.098388056601245,32.80333194732666,28.379032873338268,59.87666664123535,63.04516121648973,67.74516087193643,66.60999972025553,55.22580651314028,0.059977443466538,0.023936852623421847,1.8075213662122767,11.154319654681817,7.719611078914524,3.178783188430833,3.4833888342168837,2.950019019316368,1.0491859397019792,2.116367594892387,3337,3304.0,31.1,7.8,23.1,4.9,32.7,20.4,89.2,0.7966,418
06065040609,33.13666610717773,36.37257951305759,36.288708409955426,32.946664810180664,28.579033205586096,60.70333340962728,61.76774178781817,66.04838672760994,64.93666674296061,54.69032281444919,0.09464283959119099,0.0,2.2507389637301847,11.281852612249008,6.334979578046352,3.179459338130629,3.487976204654119,2.9516260850392704,1.0451290478526765,2.1208615530876633,16631,1771.1,5.5,2.6,4.2,7.5,37.2,4.8,77.2,0.1044,150
06065040611,33.13666610717773,36.37257951305759,36.288708409955426,32.946664810180664,28.579033205586096,60.70333340962728,61.76774178781817,66.04838672760994,64.93666674296061,54.69032281444919,0.05840973854064934,0.0,2.2080002725124346,11.045768328507743,6.700736730329453,3.1780671957810873,3.4856522725039603,2.9503552256885963,1.045386771628486,2.1186617547471625,8431,8516.2,8.2,7.4,5.8,6.8,28.1,11.6,80.4,0.1664,166
